element_id,centroid_x_m,centroid_y_m,centroid_z_m,sigma_xx_pa,sigma_yy_pa,sigma_zz_pa,tau_xy_pa,tau_yz_pa,tau_xz_pa,principal_min_pa,principal_mid_pa,principal_max_pa,affine_principal_min_pa,affine_principal_mid_pa,affine_principal_max_pa
72,6.587496570791505,75.96451133896625,-0.14099005123718697,-8249.78023439948,-8720.275540939256,-42225.919920698936,-279.660162314789,-3179.384379446309,4629.596823929859,-23323.935055368263,-3747.6995545131053,-1830.413107537559,-23323.935055368263,-3747.6995545131053,-1830.413107537559
73,6.895590481520573,79.45092015503019,-0.11929929061298998,-7916.045704590648,-14034.652915412382,-37448.869946388535,-1645.9093427308378,-10047.897987413387,4482.044403999807,-22911.54799215434,-9500.04732109025,-2107.807844669924,-22911.54799215434,-9500.04732109025,-2107.807844669924
74,6.851577064530811,78.95286178817972,-0.11929929959864678,-8503.665274163415,-10374.83391863148,-42156.154298415735,-803.071742784881,-2894.630480810367,3464.3165129427725,-22732.69171933201,-5508.325614955465,-2232.710487028491,-22732.69171933201,-5508.325614955465,-2232.710487028491
75,6.807563652883144,78.45480338426118,-0.11929929691549548,-8036.44033512504,-9944.5613251086,-41225.697317397535,-337.55329037049313,-956.9887345658964,4204.977526304987,-22588.59041137291,-5101.22832925834,-2126.9956325010435,-22588.59041137291,-5101.22832925834,-2126.9956325010435
76,6.763550238485907,77.95674497804653,-0.11929929727174651,-7852.589760760608,-9812.50043808802,-41215.81960635579,-263.85097572700084,-740.825915114488,4538.221500429206,-22464.66504727683,-4910.165602774982,-1888.8184379603588,-22464.66504727683,-4910.165602774982,-1888.8184379603588
77,6.719536823619843,77.45868657088914,-0.11929929733302526,-7816.756082287779,-9826.05568601166,-41434.17849852316,-241.46001303544134,-645.93529679153,4716.216508372627,-22523.254127920824,-4871.805556671367,-1787.7532028459136,-22523.254127920824,-4871.805556671367,-1787.7532028459136
78,6.675523408553928,76.9606281632466,-0.11929929735993995,-7751.194686717386,-9785.256926479107,-41509.79713320759,-246.4449012549123,-671.5890839714406,4880.560752721305,-22497.329120214883,-4800.165836789134,-1664.9072582146082,-22497.329120214883,-4800.165836789134,-1664.9072582146082
79,6.631509994012884,76.46256975511183,-0.1192992972430914,-7706.196981828565,-9718.848727076485,-41438.36029709206,-356.6764570665885,-1085.13951949961,4982.951996282645,-22476.88372020977,-4767.2949507542035,-1564.7086662857146,-22476.88372020977,-4767.2949507542035,-1564.7086662857146
80,6.587496575037866,75.96451133700391,-0.11929929690167192,-7772.960150603369,-8401.427634024063,-41947.413240344606,-339.31014669697294,-2899.918713423795,4417.97882548668,-22707.36568375175,-3417.0262761755243,-1488.7237499771638,-22707.36568375175,-3417.0262761755243,-1488.7237499771638
81,6.895590485183953,79.45092014925017,-0.09760853483397287,-7393.3659995088365,-14166.181689854904,-36316.72279139871,-1862.6893566165645,-8815.741788761636,4037.8821958299463,-22255.66538021394,-10149.459618732373,-2053.9145006979265,-22255.66538021394,-10149.459618732373,-2053.9145006979265
82,6.851577068266526,78.95286178686442,-0.09760854466348264,-7758.628056871769,-9950.651936244061,-40278.13843772598,-919.5574881889955,-2696.9555086758332,3134.9084899837894,-22018.475908,-5451.075414469319,-1913.313126375461,-22018.475908,-5451.075414469319,-1913.313126375461
